,SubjectID,Condition,Precision,Bias,Sessions,Alphasamples,Betasamples
369,sub_0225,Extero,6.53,0.096,2,"[-1.41717469 -0.84089682 -2.01275365  0.14717482  0.16805126 -0.5417011
  2.00410174 -2.2353319  -0.62410509 -0.83762107 -0.40615454  0.81277429
 -0.98727034  0.50298416  0.63211842 -2.43946622  0.89071852  0.24605804
  0.7951389   0.95024276 -0.04239781 -1.31222809  1.41874305 -1.27244617
  1.83110735  1.39009264  0.65502911  1.32052587  0.51141977 -1.62195093
  1.40145679  2.4653179   0.5044913   1.06477411  1.24726495  1.534518
  0.24493026 -1.13085921 -1.47738341  1.46885232]","[ 9.43205802  5.12239132  5.04505349  7.98135566  7.94276703  6.60449314
  7.17920855  7.07279816  4.88374618  5.90577338  6.16111387  5.50738726
  5.96368725  6.80140388  7.01636309  7.24376289  5.62952293  7.36880289
  5.26410878  5.23038684  6.60204579  8.5110484   4.95682919  5.81240489
  5.23277741  5.09267398  5.85615151  8.55595971  4.60853591 10.76081871
  8.51472146  7.20958453  7.1114843   6.71621526  5.98626075  6.61618901
  8.00994465  4.90500663  5.3699965   5.3013595 ]"
370,sub_0226,Extero,4.089,2.461,2,"[ 2.30205043  1.06719615  1.22189315  4.29639266  1.189093    1.03712426
  0.65087559  4.11363413  3.07621368  3.44798727  0.20252169  4.53669988
  4.49451773  0.75941853  0.6212911   2.0272702   2.12280405  1.33343236
  0.4112442   3.28500711  1.02125833  1.8470584   2.0146477   1.1315788
  0.806446   -0.59150812  1.17512834  1.38198894  2.53952887  2.04322952
  1.98623124  4.11045499  1.62493707  1.98563299  2.93579182 -0.98636715
  1.61627161  1.68739545  1.9112873   3.07114923]","[2.57294455 4.1742414  4.62676081 3.77055824 4.54545663 4.53358233
 3.68066143 4.83343511 3.52100585 3.48051747 4.32353534 3.59562211
 3.5669943  5.2380236  5.0372009  4.76478575 4.62233571 5.06082404
 4.17314728 3.78333248 4.39906583 4.576401   3.2821918  5.48612423
 5.59844288 4.50695815 4.13693329 4.59355354 4.48202492 2.75211536
 2.90797111 9.15074067 2.52839406 2.62533788 6.03868863 4.96213037
 5.12653329 4.79430368 5.2826973  2.99469501]"
371,sub_0228,Extero,17.141,-0.097,2,"[-3.03319335 -1.47133045  3.04918783 -2.84257553  3.21519328 -2.59256113
  0.07805645  1.74680435 -0.01011034  0.36440665  5.63269012  0.36218822
 -0.5300131  -1.74086737 -5.17421356  4.79926866  3.82690362  2.98085234
 -4.51501286 -4.77923323 -4.24072402 -1.77653839  3.22650714 -3.31640457
  0.19740326 -1.11273321 -0.21861099  1.30720806  2.08038916  0.10652731
 -2.96170333 -1.83884946 -1.86009787 -0.09696732 -0.19189968 -0.18246176
 -3.09338126 -5.05121273  3.16735055  0.07077248]","[18.6166763  19.64758603 15.11397642 17.77973948 18.24402091 15.0506457
 16.84874023 15.08345609 15.55724768 16.31823147 20.92691013 19.15223948
 16.28164574 17.36709287 16.12986741 14.72298867 15.7656517  15.96776788
 17.47121119 17.21892962 18.49066895 17.23195951 16.5656761  17.73199382
 15.15568404 15.37166797 16.38950755 19.68236332 20.16344391 15.79845098
 15.80935109 19.07583095 18.60121827 20.18430171 18.20629426 14.59351129
 17.09223105 21.59598037 13.97036643 19.1003718 ]"
372,sub_0229,Extero,12.417,-0.767,2,"[-1.90372106 -2.05421076 -1.62721441  0.14731985 -5.02612513 -4.70727709
 -3.85515695 -3.53877403  1.19205613  1.84327417  0.44583741 -1.27181789
  0.53328553  0.91351553 -1.30490173 -1.30490173  0.71760886 -2.22338916
 -1.47130407  1.07664339 -4.53020012 -7.53348497 -6.45348339 -1.71442248
 -0.64780399 -0.57208938 -0.25544495  0.49713702  0.46035857  0.61264383
  6.66449206 -1.02203235 -0.21782355  1.15353975  3.08684785  2.11101114
 -0.74737932 -0.46666458  0.30633555 -0.47358015]","[15.12445869 14.78823    14.19975402  8.89161131 19.2831046  16.44999841
 13.51514911 13.83585577 11.88212869 12.1276422  12.18830941 11.5262969
 13.91696263 12.61679456 10.31137499 10.31137499 11.47258974 11.91362882
 10.21221135 11.69559109 15.30567443 12.96955983 14.00729158 11.15608363
 13.32241554 10.81444879 11.54852421 17.43640757 12.09536457 11.80790513
 16.01089634 15.15236762 14.27596039 12.67168484 11.53797889  8.61435919
  8.53885806  8.37545666 14.56616395 10.86050508]"
373,sub_0230,Extero,7.343,1.247,2,"[ 1.25304705  0.13553681 -0.85333733 -2.09118812 -1.7564073  -2.09408872
  0.90126074  0.38145377  2.97012188 -0.65738226  0.41117452  2.46373011
  0.54186839  2.78040423  3.50025828  4.8106877   2.51573261  2.46957362
 -2.4600271  -0.41193675  0.51332534  3.99265021  3.69499907  3.07134827
 -1.14129808  0.85234683  1.86127913  2.43686902  5.38536294 -1.47684182
  0.07254224  1.41520672 -2.02207071  5.73365427  1.77532987 -0.08184862
  0.69121238  1.02877143  2.62227107  1.65530988]","[ 5.51223147  8.0774157   7.27992533  7.53886696  7.83333169 11.02111753
  9.13414748  7.52426661  7.01015026  6.56399103  4.53750288  4.27953703
  5.42964416  8.85821635  9.13543601  7.25223915  9.17966244  9.58922379
  7.41526442  6.16430396  7.56040144  5.04816087  4.88742236  5.35975545
  8.40892089  8.02835815  5.93277715  6.64290354  7.23111872  8.28164278
  9.86388205  8.09349774  9.1876126   6.61669893  6.96437583  5.92084806
  5.11708193  4.71044162  8.55691477  6.92896437]"
374,sub_0231,Extero,6.333,-0.518,2,"[-0.28868002 -3.83155844 -3.94874965 -4.38815852 -2.42192081 -1.68782478
 -0.75696708  0.90082145 -2.23359493 -2.17933054  0.79640622 -0.0588948
  0.13710819 -0.07297807 -0.6572242  -0.75386642  2.07988731  1.69863151
  1.9150793   0.67596201  1.50021399  1.51614457 -0.79977117  0.28771558
 -0.73914792 -1.65360209  0.03362894 -1.30194938 -1.23898688 -1.60670112
 -0.60340807 -1.83069473  0.24015991  0.23094534 -1.85895584  0.73300866
 -2.37038065  0.37642298  0.28570713 -0.55676097]","[ 5.15781312  4.91843534  5.23305997  5.19543464  5.82593996  7.10391332
  8.41795599  4.46321145 10.67777376 10.23021886  6.76635826  6.74883792
  6.37486688  6.37470056  6.23831791  4.58631191  6.67336248  6.84546831
  6.55921959  9.53386948  6.11195851  8.05268904  6.26040713  5.74516173
  4.36252812  5.72856783  5.8951805   5.99617964  6.06030314  4.03608768
  4.70813692  7.69228227  4.54393654  6.17031341  8.62746365  4.28042119
  7.04428005  5.0444807   6.33574853  5.03235867]"
375,sub_0232,Extero,9.221,2.324,2,"[3.21913704 1.98488424 2.28092362 2.16414392 3.15295331 1.63548642
 2.08078608 4.23932237 1.29407709 3.00301717 0.15588845 0.80574164
 3.82648561 0.20476776 0.73016458 0.94082075 0.13162536 2.82682619
 2.23595442 3.9560295  3.0182619  3.21711079 3.72245837 1.02876959
 1.00236442 1.4960444  1.90784407 3.67360544 0.63191996 1.74285397
 1.32989661 0.71133766 1.70924208 0.93741824 1.23942616 4.35790119
 3.44208318 4.68504804 3.35695253 3.11553536]","[13.5164884  10.7630356   8.11789038  8.69018881  7.83908781  9.13365511
  8.9481378   7.6233642  10.63103247  9.67181718 11.52047263 11.94128069
  7.16911939  9.17618528  9.57124464  8.62436192 11.304095    6.9232808
 10.9441081   6.50295767  9.08958351 10.07989876 12.54287103  6.04936607
  6.17655258  6.71038358  9.81153579  8.84313978 11.08860235 11.27945276
  9.61074726  6.2994987   6.60215235  7.8809249   7.49285022  7.7309478
 11.59086731  7.69057866 11.89421527 11.29234353]"
376,sub_0233,Extero,5.105,2.621,2,"[2.60102779 3.51193767 2.54458357 1.75159563 3.15478566 2.99054115
 2.96375577 3.43821166 2.77900235 3.08305264 2.67523533 2.67523533
 4.56077238 0.55090481 1.75611247 3.7414244  4.14612913 3.08816911
 1.34214163 2.53547783 3.62107318 2.41008723 1.98550201 2.8760414
 2.14799819 2.20896362 2.89676461 2.28937546 3.80374853 2.51546658
 3.73241663 2.02893945 2.62021598 3.18551423 3.86664223 4.3329073
 2.22629305 2.33367006 2.4441056  3.10224079]","[3.23577331 3.51565087 4.0300723  5.71596492 3.2371248  3.8204497
 4.64670448 5.72396502 4.60544369 5.31074745 5.03144204 5.03144204
 5.27525535 6.957689   5.47191332 3.38589888 3.23219289 5.91765124
 5.1873267  5.40804302 4.20938275 4.80259729 4.11691434 3.97388277
 4.93262001 3.82454777 4.09239437 3.7138419  7.63470159 3.36327616
 3.40024583 9.44636862 5.57861955 5.51840868 2.43095565 3.7748712
 7.50414129 5.04713968 3.54246249 3.45009309]"
377,sub_0234,Extero,9.405,8.581,2,"[ 6.57704898  5.17017812  8.09982963  8.66625383  8.66710468  9.08475846
  9.84955204 10.274949    7.48338006 10.18851169  5.61655737  4.81571394
  4.97398877  9.01627893  7.3957947   8.64752411  8.86078013  8.42944701
 10.1423742   9.30656894  6.60137517  9.6111381   7.68558913  8.31771355
  5.65286192  7.18645666  9.42556844  7.84424385  6.2818964   7.68796453
  8.42085851  8.54686761  9.2615059   7.91131347  6.40509299  6.57230154
 10.80165763 10.03204959  7.50881692  9.33276257]","[10.03709739  9.17297535 11.87781865  7.3740138   7.75233996 10.70978648
 10.1229327   9.16158994  9.4431463   7.37319241 10.62358041  8.88521662
 11.41255862  9.41677687  6.94025468  9.69575478  7.92008739  6.89909661
  8.8852938   7.87697712  8.7807395   8.975283    7.02699433 11.10526388
  9.09404915  8.88625228  7.57084536  9.59607797  8.24551768  8.12162042
  7.47074099  7.25263989 10.23164926 11.89360712 11.50842326 11.04270318
  6.92415936  7.17703288 10.68628664  7.35220338]"
378,sub_0235,Extero,5.429,-2.709,2,"[-0.69022996 -2.36787648 -3.64734226  0.00627732 -0.41043086  0.23388308
 -4.46589804 -2.8471747  -2.25209527 -4.0514583  -3.06483833 -1.50744701
 -2.46419806 -3.12083267 -2.86383629 -3.59801358 -3.58154073 -3.0790022
 -2.27032508 -2.0986332  -2.65043832 -1.53463791 -1.77165742 -0.58322886
 -1.94860156 -4.21371376 -3.06047962 -2.31930884 -3.0488118  -3.15524646
 -1.79015396  1.89858521  0.32276597  1.13645731  0.48557252 -2.21391987
 -2.87071514 -1.83688976 -4.67433097 -0.98458951]","[ 7.30172253  6.91984134  4.34431459  6.66745284  6.5903655   6.24818435
  3.9682623   4.19326756  7.29419175  4.03426418  6.19111064  4.79976277
  4.93854799  5.16113863  5.36718227  6.2559297   6.24459662  7.48653293
  3.58050508  3.15196424  7.42072001  3.8807033   6.66469936  6.08936118
  4.00582022  4.87536206  4.50742449  5.90652292  4.91707211  5.22469365
 10.32586589  6.16769051  5.69391494  5.22612391  7.42978746  5.60143758
  4.81344266  4.79753556  3.94604157  6.71308657]"
379,sub_0236,Extero,9.969,-9.439,2,"[ -7.78854939  -8.54827743  -9.39990007  -5.20213826  -7.22041331
  -7.59213322  -8.3124048   -8.74768149 -12.60511326  -5.92272527
 -11.31425906 -10.92031842  -4.83824519  -7.98282904  -8.07475384
 -11.53237331 -10.55664943  -6.26357476  -4.75900866  -6.29011296
  -8.5754135  -12.36907717  -8.52691354  -8.52691354  -6.63419063
 -10.77180541 -10.01970544  -8.67918085  -8.35326894  -8.92821322
  -7.62062945  -7.54324715  -6.5069484   -5.58203816 -12.52013839
  -5.44299345 -11.3453681  -11.85862452 -11.70584563 -10.45488389]","[ 8.74785676 11.72788066 13.54339988  9.47648103  9.04078635  9.70005455
  6.49547147  7.61627928  6.51834174 14.95543311  8.98081215  9.99303468
 11.20727301 13.2528116  10.24434735  7.57675074  7.51703508  9.18800161
  7.77548085  8.98255189 13.25750816  8.07165112  7.46937244  7.46937244
 11.99398605  9.34941039  8.50715805 10.38781489 10.16783033  8.29878718
 10.38016419  9.51163824  8.53431616  8.85684106  9.43749453 10.6727085
  9.17078636  8.26490441  8.62738987  7.99199278]"
380,sub_0237,Extero,3.886,1.589,2,"[ 1.90805244  2.1573121   0.5847393   1.47411486  1.62620652  1.42444874
  1.59010653  0.55329688  1.61322783  1.23695026  1.23555332  2.33138478
  2.53607203  1.1452925   2.00428523  1.02349626  0.98908753  1.43633018
  1.24969705  2.1519199   1.39269154  2.89733989  0.78515878  2.70167656
  0.17351158  4.21022221  1.07689905  2.24168816  1.4151121   1.37189154
  0.90246184  1.83936938  1.69135578  1.42093723  1.55730913  0.76395459
  2.92726363 -0.56713582 -0.3648496  -0.24321683]","[5.24771662 4.43559995 3.60744687 3.64031612 3.31118104 3.43135502
 3.24841526 3.28397025 3.38217016 2.90281651 3.86459153 3.43838711
 2.98252622 3.27995077 4.20368373 4.15440609 3.84399508 3.38704002
 3.81563298 3.14307415 2.85476449 4.74626337 3.43430824 3.81488795
 3.46913481 5.13214028 3.05799513 4.06916531 2.91776096 4.05797363
 4.61104793 2.45206579 2.6787608  3.00678755 2.68959682 4.16934406
 3.83754681 4.11261096 3.93527734 3.96054547]"
381,sub_0238,Extero,11.859,-0.961,2,"[-5.59942624 -3.24132462  1.5103377  -3.0224369  -0.04072157 -0.04965649
 -2.16917706 -1.05416334 -1.11377338 -1.16867409  0.81788731  2.10536975
 -3.24116389 -0.42802612 -0.55987338 -3.20037807  4.45087861  5.61694466
  6.30800962  5.78903734 -1.77066061  1.07294116  1.07294116 -4.22357283
 -3.58353481  3.87772011 -6.76930444 -0.11869382 -3.91899332 -4.60684369
  3.42245671  4.05016426  2.88014787  0.11076757  0.40486716 -2.02683356
  0.38876346 -7.28207911 -1.86592932 -0.6663718 ]","[12.64785233 12.33773243 10.946977   12.2108041  10.16240378 11.05820856
 17.37616911 16.27151275 12.92645727 10.51052906 12.21877941 11.02084921
  9.56011061 12.94415417  9.07150096  8.19746111 17.03822338 13.94647887
 12.87261057 15.72141517 15.19126116  8.3657202   8.3657202  14.34556211
 11.31398339  8.29284865 12.79459097 14.26449845 16.42021857 17.03447973
 13.31896556 13.63021778 13.73392416 14.96692815 15.58465511  9.29310273
 11.83644085 13.63709679 14.63437524  7.78616757]"
382,sub_0240,Extero,5.427,-1.154,2,"[-1.95949363 -1.71021201 -1.00773718 -1.77385312 -2.44111897 -1.49615491
 -1.75587429 -1.08764109 -1.34200216 -1.18251073 -1.7704914  -0.74636145
 -3.12106523 -0.88600923 -3.6530769  -3.5021182  -3.17674262  0.35046796
  0.04551172 -0.25050831 -1.60339369 -0.62038162  0.27086251 -0.81283564
 -1.19724318 -2.28304438 -2.65380634 -2.55953613 -2.52797252  0.4372035
 -2.32641168 -1.81647867 -1.86299483 -1.9735326  -0.28053103 -0.34828557
 -1.34163883 -1.18390782 -0.70672069 -1.55028594]","[5.73248044 4.34614521 6.3342947  5.98039659 4.53055102 6.95983187
 5.88026    7.3266039  3.2821931  3.503479   4.93112464 4.52813082
 6.09479247 4.66158852 5.62418576 6.16142555 6.41330915 4.94007917
 5.17043369 4.81182256 5.02299059 4.02382406 4.6243278  4.29663242
 5.62426483 4.67100057 4.54010103 4.75730427 4.39999496 4.57439676
 5.89083878 5.6923482  5.89126419 6.1933672  3.69308014 3.33520136
 3.76643462 4.28823454 4.87331388 6.31654661]"
383,sub_0241,Extero,4.709,-0.146,2,"[-1.44224101  0.70918215  0.80376345 -0.58845651 -0.24004117 -0.44134043
  0.5893609  -0.41143151 -0.17334722 -0.90314713 -0.59916725 -0.53178561
 -0.49910718 -1.21170133  0.78747085 -0.35806181  0.61813067  1.13157056
  0.14975283  0.63469973 -0.10177996 -0.30259184  0.45296453  1.63328072
  1.18270651  2.00547519  1.52048101 -0.41939955  0.15002785 -0.46479016
  1.80538478  2.170224    2.33097543  2.33097543  1.71146167  1.68613282
  2.24785576  2.3673881   0.08757077 -0.7866201 ]","[3.36709923 4.45632078 4.48023379 3.84031211 3.88941236 4.65392251
 4.48264859 3.7269232  5.14300501 4.74120104 4.80612716 3.22276632
 3.01105263 3.18644893 4.07723466 4.64184723 5.10453251 5.11676652
 4.1958354  3.6693585  3.01848619 6.81937742 4.69896606 5.76968205
 6.19084173 4.52323182 4.04458068 3.76152243 4.8232502  6.33047871
 7.07771112 5.75813061 5.5870275  5.5870275  6.41776104 6.44949566
 4.3445578  4.97914334 6.90029534 6.18297427]"
384,sub_0243,Extero,10.363,2.068,2,"[ 4.2829424   2.65830144  1.6978653   3.54612995  3.54612995 -0.04828424
  0.6397711   0.46627239  0.01862427  1.58576157  2.51373388  2.24514982
  1.92691062  1.42125431 -0.77032674  6.57311146 -0.23970434 -0.5073612
  1.38115205  0.99442404  0.28208698  4.11607246  1.19384509  3.47705979
  2.81760752  2.21571363  2.03722234  0.35762523  2.7155431   0.72782167
 -2.77012944 -1.72710383  3.62775411 -1.40705546 -0.94045871  0.63998805
  1.85596014 -1.21559944  5.55049572  0.09954218]","[ 9.75625486 11.10880061  8.95515719 10.75517547 10.75517547  8.49418508
  8.38861097  9.21811231 10.63393297 11.27742464  7.72838162  7.32449669
  6.88142432 15.14642815 11.78587213 14.06821559 11.73484433 11.59371799
  8.46423216 10.68846838  7.63146628  8.46174261 11.29054269  9.59159266
 10.32976988  8.34707561  9.40111637 10.96867711  8.30808891 11.56567181
 18.06883344 17.73283996  9.12097831 15.06636137 15.44510038 12.8450172
 13.38179043 13.5383457  13.28822885  8.09858489]"
385,sub_0244,Extero,3.72,3.364,2,"[2.60298153 3.85790879 3.30619799 4.08521519 3.09043185 3.44222271
 3.38159758 2.74861638 3.26979134 3.08727972 3.72175515 2.73726842
 3.94736569 3.20875343 2.12952101 1.54243441 1.49525372 1.66111731
 2.48068955 3.53458749 3.56343337 3.35062973 6.34705393 5.94912689
 3.20594169 3.47221538 1.96249494 1.84554661 1.92857898 2.23169633
 2.47052311 4.21552816 4.45178047 4.19647106 2.45122448 3.80599473
 3.30343726 3.15499181 4.12837936 4.10937721]","[5.15209793 5.05636136 3.24224241 3.58723992 3.36409929 3.46308489
 3.82597908 3.8967606  2.98475377 3.85617892 3.16157788 3.3465439
 3.64711599 3.6652385  3.88572756 3.10510754 3.24114723 4.00464074
 4.17738122 3.93023141 3.2919973  3.48182672 5.62110002 5.35667244
 4.85090218 2.50893535 3.08589418 3.1393273  3.5703871  3.6871311
 3.57717314 3.15517378 3.32649128 3.29006474 3.51136516 3.14875852
 2.98228488 3.75402547 3.40202571 5.60197234]"
386,sub_0245,Extero,6.751,-3.096,2,"[ 0.75357094 -5.62429911 -3.08660532 -3.37256718 -4.49723679 -4.51829793
 -2.30267687 -0.92305619  0.3437882  -5.99730054 -3.81117985 -3.51562071
 -2.87767168 -2.99952093 -3.54274669 -6.37712027 -3.10230745 -3.42139104
 -3.76223002 -3.6482121  -0.26771028 -5.32507226 -6.02505556 -5.84099953
 -1.06822332 -3.29026611 -4.42776179 -5.23148436 -3.77360485 -3.17118279
 -4.71205015 -3.61702436 -1.16724803 -3.37743379 -3.72613793 -4.68560893
 -4.92254433 -3.64511791 -2.63684704 -3.51929262]","[ 9.76171057  8.18501287  6.86641215  8.76721689 12.58480895 11.4544474
  5.42992889  6.3501127   7.94728959  9.44351392  4.99840069  7.51284924
  5.86393618  8.14293638  4.9663685   6.47169176  7.57063922  5.15541156
  5.35040754  7.19551261  5.44023369  7.70048029  6.14212289  9.06239983
  5.07682636  7.02520362  8.17248602  8.98738334  8.50051517  7.24588549
  8.66064145 10.71492281 10.73187545  9.93853726 10.39813931  8.98022725
  7.37304362  7.98278545 13.82903296 10.2109645 ]"
387,sub_0246,Extero,5.846,0.985,2,"[ 1.49148935  0.66044998  0.53094685 -0.03235545 -0.8886088  -0.99047036
  3.08420002  4.21677467  0.11026699  0.40540615  1.13565867  1.07860258
  1.79922061  0.09890053 -0.57794377  2.63788025 -0.22673947 -0.21397277
  0.70744214  1.39597406  1.73957787  3.06135513  2.37196167  3.57145252
  3.88274963  1.89235023  1.88153197  1.50865706  1.51914733  1.59167659
  1.79380705  1.99095376  0.11552721 -0.0253423  -1.31426903 -0.87291789
  1.99380873 -0.17008113  2.11069626 -0.87586328]","[6.59829488 5.68210868 5.53178322 5.29378039 6.42299373 6.10067739
 5.34751459 6.6216831  6.02661108 5.64066066 5.68803044 7.14344024
 5.12509529 5.12163833 5.96588169 4.92066232 5.15437811 4.70431973
 4.4697443  4.48633487 5.60898889 5.98778673 4.67133375 5.30084944
 4.8342745  4.45963372 4.60075277 5.52401448 6.85155164 5.58012394
 4.05753013 4.30117146 3.93012112 3.75777473 5.54893645 5.11184377
 4.72806342 5.30712199 4.96755106 6.34283352]"
388,sub_0247,Extero,8.315,-3.553,2,"[-6.32968865 -3.65469981 -2.70178802 -2.85871793 -4.13375838 -4.94722183
 -4.86704904 -5.24483249 -1.0373554  -1.64102549 -4.00655381 -2.8684863
 -3.72386035 -2.78130005 -5.73355386 -3.12656841 -4.15853775 -4.31066056
 -3.36678773 -0.25120885 -2.7492283  -7.38269777 -5.47095432 -3.08706914
 -4.68080792 -5.30765687 -3.73086326 -3.76009462 -2.93006181 -5.75102433
 -5.28436717 -3.09752571 -2.90370527 -4.22965319 -2.73997163 -5.03617992
 -2.08419018 -5.66179444 -4.75690358  0.20830569]","[ 7.72835551  7.06862837  7.72674714  7.00679087  8.92795775  5.90494286
  7.29020859  9.52240651  5.50450347  6.18910544  7.01599238  7.74768871
  9.00868059  7.4745222   6.73682929  8.40587596  8.09998637  6.52702995
 14.14559663  8.34586309  7.42184369  7.84904401 10.3237216   5.58472592
  7.08071107  6.83393488  6.79291952  6.92281641  5.29005628  6.42439373
  9.20196392  9.96308832  8.26678172  6.88618672  7.93443669  9.76340488
  8.15960814  6.91094684  6.39458509  6.77640353]"
389,sub_0248,Extero,8.648,0.866,2,"[ 2.89917693  2.36484272 -0.9592492   0.74046552  2.56693414 -0.98267047
 -2.35042065 -2.05988007 -1.56732839 -1.62339384  0.83317972 -0.61794275
  1.18182772  1.63427576  0.4355183  -0.38025225  1.42908714 -0.17712154
 -4.67464871  3.07522382  1.3555245   0.11300169  2.25014076  2.03195626
  0.52635566 -1.69671159  1.7877271   3.6185817  -1.02675438  0.50897664
 -0.32463329  0.20352551  0.66855358  0.76049379  1.23089055  1.65688357
 -1.61930107  2.70521498  1.40992898 -1.23511049]","[ 8.92248784 10.64942224  6.95704687  6.00761721  8.16063972  7.87222175
 12.80168184 12.63519943 11.73794298 12.02430172  9.54031883  8.43479463
  6.59308685  6.72025739  7.0070006   7.40663179  6.43647897  9.92464801
  8.03256034 10.21929669  8.63466655  7.54946835  6.70860887  8.25935756
  9.94916324 10.37386148  9.65600908  6.80226224 10.321254   11.7589241
  8.19498415  9.259832    6.94057209  8.92187137 10.30272919  8.78681926
  6.79108367  7.53300178  7.2161257   8.26769772]"
